,Tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong
8075,cari senyap hening malam yg bisu sama bisik desau angin tengah dengkur minta lelah juga lolong ajakajak esok pagi harus juang semangatpuasa,0,0,0,0,0,0,0,0,0,0,0,0
8076,median mayoritas rakyat tak jokowi jadi presiden gantipresiden,1,0,1,0,0,0,0,0,1,1,0,0
8077,rt user mainstream sdh jelasbhw oposisi kesan negeri sdg bermasalahnndr mulai hororutang miskin ngefans sm putixexxa,0,0,0,0,0,0,0,0,0,0,0,0
8078,rasa asing sih,0,0,0,0,0,0,0,0,0,0,0,0
8079,user user user susu monyet liar yee,0,0,0,0,0,0,0,0,0,0,0,0
8080,user bani,0,0,0,0,0,0,0,0,0,0,0,0
8081,apasih univ ngedown mulu ccd bgt kesel gwe,1,1,0,1,0,0,0,0,1,0,1,0
8082,warga baduy selesai ingat tradisi seba pendopo pemkab lebak lanjut temu gubernur banten wahidin halim hari sabtu sebabaduy dm,0,0,0,0,0,0,0,0,0,0,0,0
8083,pertama reformasi birokrasi pemprov jawa tengah oleh posisi atas tingkat provinsi soal hasil evaluasi nilai reformasi birokrasi laku kemenpan ri ekotrenganjaryasinno,0,0,0,0,0,0,0,0,0,0,0,0
8084,user makanya gue chat sini bukan grup biar ga dimarain karna banyak cocot wkwkwkninidaritadi jempol gue puasa tydac spam d grup lol,0,1,0,0,0,0,0,0,0,0,0,0
8085,user bangkrut si user jual islam liberal padahal dana dr syiah keluar banyak banting setir islam nusantara bantu sponsor komunis xfxfxx,0,0,0,0,0,0,0,0,0,0,0,0
8086,trus nnkevin julio kevin sanjaya kristennini orang nama kafin kristen yannbock bock bock,0,0,0,0,0,0,0,0,0,0,0,0
8087,user user baru bangun mata sipit,0,0,0,0,0,0,0,0,0,0,0,0
8088,rt user prabowo subianto tetap prabowo subianto rupa anak biologis soemitro djojohadikoesoemo khianat bangsa url,1,0,1,0,0,0,0,0,1,1,0,0
8089,user user wkwk bodo anjer,0,1,0,0,0,0,0,0,0,0,0,0
8090,jenis kelamin bayi buaya gantung suhu telur suhu dingin jantan betina suhu panas,0,0,0,0,0,0,0,0,0,0,0,0
8091,barang siapa takut allah takwa pada yg menang salah takut densus,1,0,0,1,1,0,0,0,0,0,1,0
8092,user user para cebong sudah buta tuli semua nyata yg timpa negeri tentu selalu bela rezim ininmereka terlalu gampang doktrin pidatoxcxb dataxcxb yg indehoi perintah,1,1,0,1,0,0,1,0,0,0,1,0
8093,rt user perek bayar jt per crot abg abg baru kenal crot malah mau gratis sama pacar bensin aja susah kaxexxa,0,1,0,0,0,0,0,0,0,0,0,0
8094,user woyitu semua proses aparatngapain ributkalo ahok memang perlu ributin karna di prosesgoblog di pupuk,0,1,0,0,0,0,0,0,0,0,0,0
8095,user air mata buaya xfxfxxxfxfxaxa,0,0,0,0,0,0,0,0,0,0,0,0
8096,sesuai tap mprs pecat kalo jokowi diam jokowi lah langgar tap mprs layak di lengser kalo mpr takut ulang,1,0,1,0,0,0,0,0,1,0,0,1
8097,user mak lambe monyong elo kalo sama bajing yg begenean mingkem aje yee lambe monyong lo dasar goblokkkk url,1,1,1,0,0,0,1,0,0,1,0,0
8098,freeport usaha asing pertama dapat izin usaha tambang indonesia pakar geologi freeport pasti temu cadang tembaga emas puncak jayawijaya yang lapor teliti belanda,0,0,0,0,0,0,0,0,0,0,0,0
8099,wisata budaya kabupaten sukabumi,0,0,0,0,0,0,0,0,0,0,0,0
8100,user islam rasa hindu kek lebih pas,0,0,0,0,0,0,0,0,0,0,0,0
8101,user user cocot lu kintil,1,1,1,0,0,0,0,0,1,1,0,0
8102,rindu mu bearti ajar ku jadi bunuh ulungnnsebab rasa rindu ada segera aku bunuh tak jadi bom waktu bisa hancur semua eaakkk,0,0,0,0,0,0,0,0,0,0,0,0
8103,diem anjeng daniel edan,1,1,1,0,0,0,0,0,1,1,0,0
8104,jangan langsung ngepatenin ini mah buku komunis ini mah buku ekstrem baca dulu pelajarin banyak buku kata larang justru manfaat buat ajar sejarah indonesia,0,0,0,0,0,0,0,0,0,0,0,0
8105,user user user emng tolol si cal jadi laki,1,1,1,0,0,0,0,1,0,1,0,0
8106,user persib kunyuk selaluxfxfxxxfxfxxxfxfxx,1,1,0,1,0,0,0,0,1,0,1,0
8107,kl aku tdk taat pd tuhan malam kemarin kamu udah aku katain kecut perek lacur wanita tahu diri wanita rendah aku katain depan suami aku takut pd suami mas kamu bilang diri pernah bajing masa lalu lebih gelap lebih bajing dr kamu,0,1,0,0,0,0,0,0,0,0,0,0
8108,presiden as user temu pm jepang user florida as bicara soal denuklirisasi korea utara cnnidnewsroom,0,0,0,0,0,0,0,0,0,0,0,0
8109,user agama hindu karma arti buat bahasa sansekerta kamu buat apa itu karma kamu laku harus kamu jalan,0,0,0,0,0,0,0,0,0,0,0,0
8110,gimana gimanaaaa cerita barel allegedly tas isi bom astaghfirullah,0,0,0,0,0,0,0,0,0,0,0,0
8111,user cupu lu,1,1,1,0,0,0,0,0,1,1,0,0
8112,rt user nek guyon mara mateni rejekine konco kui jenenge bajing wes ora lucu teh ketemune,0,1,0,0,0,0,0,0,0,0,0,0
8113,user nenek beberapa monyet anjing kayak tuyul kepala kroak kayak groot kayak serigala yang muka rata cuma mata benar imajinasi,0,0,0,0,0,0,0,0,0,0,0,0
8114,user jangan kasih makan kol putih budugan jangan terlalu banyak kasih kangkung bisa mencret kasih vitamin jangan sampe telat kasih makan,0,0,0,0,0,0,0,0,0,0,0,0
8115,user bolot idiot berisik lawak kocak moodbooster tp wkwk,0,1,0,0,0,0,0,0,0,0,0,0
8116,sejarah puasa adopsi adaptasi agamaagama bag vhabis,0,0,0,0,0,0,0,0,0,0,0,0
8117,puluh tahun indonesia bilang negara daulat baru era jokowi blok mahakam asai pertamina sejak januari nnfreeport tambang emas besar saham asai indonesia jadi waras yg ter,0,0,0,0,0,0,0,0,0,0,0,0
8118,pernah alami kendala atur waktu user kuchat,0,0,0,0,0,0,0,0,0,0,0,0
8119,user gak aku ikut naboki orang bloon,1,1,1,0,0,0,0,0,1,1,0,0
8120,kpk lembaga negara berantas korupsi bisa lemah yang lemah dpr url,1,0,0,1,0,0,0,0,1,0,1,0
8121,berita jpolling,0,0,0,0,0,0,0,0,0,0,0,0
8122,rt user user sejak kapan izin satu pintu bawah camatxfxfxxaxfxfxxanpolitisi partai rampok emang otak e cacingannbilang paxexxa,1,1,0,1,0,0,1,0,0,0,1,0
8123,user user user user user user user balas pakai pantun nnxfxfxexbnpergi jawa pakai baju leceknxfxfxexbxfxfxexbnmembawa nyonya cililitan tuju serpongnxf,0,0,0,0,0,0,0,0,0,0,0,0
8124,user user parah jaehyun kata perek,0,1,0,0,0,0,0,0,0,0,0,0
8125,warga negeri lama kec bilah hilir deklarasi anti hoax amp pilkada damai,0,0,0,0,0,0,0,0,0,0,0,0
8126,user user culun kayak mo ikut pawai an,1,1,1,0,0,0,0,0,1,1,0,0
8127,suara papua persen total voters se indonesia pak jokowi kali papua pasti adil sosial seluruh rakyat indonesia,0,0,0,0,0,0,0,0,0,0,0,0
8128,rt user user user user ganyang pdi p karna pdi p ubah nama pki,1,0,0,1,0,1,0,0,0,0,0,1
8129,user user jadi nusantara asing xfxfxxxfxfxxxfxfxx,0,0,0,0,0,0,0,0,0,0,0,0
8130,akan ucap haturnuhunjokowi prabowoanismatta jadi presiden,0,0,0,0,0,0,0,0,0,0,0,0
8131,user asperger ato autis ato pokok berapa beda orang dgn yg bukan jd pasal dibullybeda indah,0,0,0,0,0,0,0,0,0,0,0,0
8132,user mau dibucinin lah asw udh dibucinin kok gak mempan wagelaseh gue ngapain lage,0,1,0,0,0,0,0,0,0,0,0,0
8133,revolusi muhammad konstruksi sosiologis arab jahiliyahmengubah buah dogma budaya pagan dominasi suku yg feodal masyarakat kelas kurun waktu tahun hingga jiwajiwa yg bersih yg mampu menang revolusi jiwa,0,0,0,0,0,0,0,0,0,0,0,0
8134,user kok udah bilang bodo duluan,0,1,0,0,0,0,0,0,0,0,0,0
8135,lalu dinar enterpreneur muda muslim siap hadap saing mea,0,0,0,0,0,0,0,0,0,0,0,0
8136,rt user kok ada orangorang islam yg mau tunduk ketiak rezim yg anti islam cc user,1,0,0,1,1,0,0,0,0,0,1,0
8137,user orang sarap klo disatuin gimana jadinyaa cobaaak xfxfxxxfxfxx,0,1,0,0,0,0,0,0,0,0,0,0
8138,nama arisha kalian panggil risha jangan tanya nama tengah asing ibu bilang nama buah kota inggris arisha adalah anak tunggal sejak kecil sudah biasa hidup mandiri xe,0,0,0,0,0,0,0,0,0,0,0,0
8139,user user user user user stress lu ahoker taikers,1,1,0,1,0,0,0,0,1,0,1,0
8140,badan pusat statistikmencatat nilai ekspor indonesia maret capai us miliar alami tingkat besar bila banding ekspor februari simakgt,0,0,0,0,0,0,0,0,0,0,0,0
8141,pilkada damai anti hoax,0,0,0,0,0,0,0,0,0,0,0,0
8142,user user user user harga diri turun hingga derajat karna otak campur nanah kencing onta kapan sadar woingantitelor,1,1,1,0,0,0,0,0,1,1,0,0
8143,user user user user kerja bolak balik kan faktayahudi musuh aswaja akhir zamandi yaman syiah yg perangixdxbxdxfxdxaxdxxdxadxdxexdxaxdxxdxe xdxaxdxxdx,0,0,0,0,0,0,0,0,0,0,0,0
8144,rt user bumdesmenduniantppilampung nkementerian desa pdt transmigrasi dorong cepat bangun desa indonesiaxexxa,0,0,0,0,0,0,0,0,0,0,0,0
8145,user pak user kemenag ungkap ajar dungu biadab yg di quran masyarakat tak tipu,1,1,0,1,1,0,0,0,0,0,1,0
8146,orang yg kata saudara hai kafir ucap bisa tuju org sebut org yg ucap hr muslim bot,0,0,0,0,0,0,0,0,0,0,0,0
8147,asyikmnang asyik dukung ulama,0,0,0,0,0,0,0,0,0,0,0,0
8148,user men are trash lol jap daler tu pahal ckp cm org cacat,1,1,1,0,0,0,1,0,0,1,0,0
8149,user ngentot hari yey,0,1,0,0,0,0,0,0,0,0,0,0
8150,rt user maju lu sini anjing ni kalau orang buat tshirt aku beli hajsjjssjhs,1,1,1,0,0,0,0,0,1,1,0,0
8151,user yaampun dikatain sipit,0,0,0,0,0,0,0,0,0,0,0,0
8152,user kek nya ini udah burik juk xcdxaxcxb xcdxcxcax xcdxaxcxbnnjfc,0,1,0,0,0,0,0,0,0,0,0,0
8153,artis kalo adalnya dr kampung mau gmnin jg ttp aja udikkampungan sgala hp anak gue lah cemplungin gue beli pake kringat halal bkn hasil ngangkangin laki org,1,1,0,1,0,1,0,1,0,0,1,0
8154,mau jadi apa jabar kalo wagubnya aja ga konsisten user user user meikartagate,1,0,1,0,0,0,0,0,1,1,0,0
8155,ganti presidennyg suka umbar janji lengser,1,0,1,0,0,0,0,0,1,0,0,1
8156,user hindar parpol pelidung preman nista agama koruptor bohong jual aset negara impor kuli aseng doyan ngutang,1,1,0,1,0,0,0,0,1,0,1,0
8157,endingnya adlh khilafah yg tempuh dgn bikin partai terus ditii sama bahaya dgn ideologi komunis user user,1,0,0,1,0,1,0,0,0,0,1,0
8158,user anjirr paypal asu bgt ngena fee nya aku,1,1,1,0,0,0,0,0,1,1,0,0
8159,user user user ngga gitu mas kafir ato enggak biar tuhan yg urus ngurus pikir ucap tulis perilaku sj dlm hindu sebut tri kaya parisudha pikir ucap buat hrs baik tdk me,0,0,0,0,0,0,0,0,0,0,0,0
8160,pihak aseng tentu gak bantah,0,0,0,0,0,0,0,0,0,0,0,0
8161,user keluarga halilintar hmm masa km gatau udik,1,1,1,0,0,0,0,0,1,1,0,0
8162,user user user user user pokok satu kata teroris jancuk,1,1,0,1,0,0,0,0,1,0,1,0
8163,pak jokowi periode,0,0,0,0,0,0,0,0,0,0,0,0
8164,user datang psk soal dulu aku pernah ditawarin gerindra kalau joko wi jd lg rakyat kere suruh jual diri kali bantu,1,1,1,0,0,0,0,1,0,1,0,0
8165,user terus aje lo kunyuk,0,1,0,0,0,0,0,0,0,0,0,0
8166,user user isi surat kaya nitipin nisa ybs nyebutin semua biasa apa yg suka ga suka minta dijagainnedan sakit banget xfxfxxaxfxfxxaxfxfxxaxfxfxxaxfxfxxa,0,1,0,0,0,0,0,0,0,0,0,0
8167,tahun lalu user lapor pospera yg aku sbg dukung user sekarang user lapor repdem organisasi sayap pdip,1,0,1,0,0,0,0,0,1,1,0,0
8168,candi sawentar rupa salah satu tinggal sejarah memang sangat cantik komitmen gus ipul saya untuk lebih cantik tanpa hilang sejarah budaya dalam kabehsedulur kabehmakmur untukjatim gusipu,0,0,0,0,0,0,0,0,0,0,0,0
8169,lelah hayati di luar gedung teriak jokowi bela komunis antek orla dalam gedung ngetwit jokowi represif medioker ham kayak orba,1,0,0,1,0,0,0,0,1,0,1,0
8170,user user user user user model cramah nya kaya jiancok silit celeng gus guss,1,1,1,0,0,0,0,0,1,1,0,0
8171,user user user cebong baru jadi yaaaxfxfxxxfxfxxxfxfxxnbau amiss,1,1,1,0,0,0,0,0,1,1,0,0
8172,asma dewi tercyduk alumni sekaligus dukung anies sandi juga loyalis prabowo,1,0,1,0,0,0,0,0,1,1,0,0
8173,user user user user user kalo denger nama nusantara jadi inget lagu koes plus jamal mirdad bayang nama tokoh pki yg eksekusi mati abri itu hehee tebak siapa coba xfxfxx,0,0,0,0,0,0,0,0,0,0,0,0
8174,aduhh parte besar dominasi orang paham ekonomi trus kalo begini perintah bagaimana bisa kelola uang negara,0,0,0,0,0,0,0,0,0,0,0,0
8175,a punya selera cukup tinggi suka kejut,0,0,0,0,0,0,0,0,0,0,0,0
8176,doa yg di amin malaikat gantipresiden,0,0,0,0,0,0,0,0,0,0,0,0
8177,fakta pilih kepala daerah dki ijp user dukung anises sandi blm narkoba iya stlh jd candu thn br dukung anies sandi,1,0,1,0,0,0,0,0,1,1,0,0
8178,panwaslu kec kota diri menghimbau sukses pilkada wilayah kota diri,0,0,0,0,0,0,0,0,0,0,0,0
8179,user ngakak anjir,0,1,0,0,0,0,0,0,0,0,0,0
8180,rt user user user kalo mau nista agama jangan pake assalamualaikum kasihan umat muslim lain hatxexxa,0,0,0,0,0,0,0,0,0,0,0,0
8181,user segeulgie yg cantik sipit kaya itu,0,0,0,0,0,0,0,0,0,0,0,0
8182,pernah asing kemudian saling bahagia waktu putar kembali asing,0,0,0,0,0,0,0,0,0,0,0,0
8183,user user user user user user user user user kasar mau komunis free sex sekalipun klo punya cadang minyak limpah mudah capai hdi tinggi,0,0,0,0,0,0,0,0,0,0,0,0
8184,user buuwhaha zonk jadi menteri medsos cocok banyak cocot buka kerja zonk,1,1,1,0,0,0,0,0,1,1,0,0
8185,user bukan jadi sampah bro jadi rumah ikan xexxcrumponxexxddan tempat tumbuh terumbu karang biota laut lain kalo hati dah limut benci semua salah akh besmart,0,0,0,0,0,0,0,0,0,0,0,0
8186,user user jilbab akhlak bagai pecunncuihhh,1,1,1,0,0,0,0,1,0,1,0,0
8187,rt user user nipu kok msh berani bilang uji allahhadehampun deh kok bin idiot tuh org,1,1,1,0,0,0,1,0,0,1,0,0
8188,user presiden jokowi sllu tanggap stiap keluh rakyat yg mnjadikn rakyat sngat kagum amp simpati thdp beliau,0,0,0,0,0,0,0,0,0,0,0,0
8189,jadi amanah bagai bagi abdi tingkat budaya kerja birokrasi makin baik selamat kerja selamat karya,0,0,0,0,0,0,0,0,0,0,0,0
8190,user najis sekali wkejwkkw,0,1,0,0,0,0,0,0,0,0,0,0
8191,user user pret kampret tak dukung ganti presiden tppresidenmu sapa rocky gerung kapir thaa,1,1,1,0,0,0,0,0,1,1,0,0
8192,gera komunis sedang langsung sembunyi apakabar antijil antisyiah antikomunis kembalikanmediaislam,1,0,0,1,1,0,0,0,0,0,1,0
8193,rt user user iya pak gapunya tpi akun hutang negara sjak loe yg mimpin udh ngalahin gunung sahari,1,0,1,0,0,0,0,0,1,1,0,0
8194,mpok silvi nyinyir melulu tanya nya sayang sesat maklum sih dese emakemak debatfinaldki debatfinalpilkadajkt,1,1,1,0,0,0,0,0,1,1,0,0
8195,dpp gema adil dorong ahmad heryawan calon presiden capres ri itu pakat sayap pemuda pks gelar rapimnas kota bandung april,0,0,0,0,0,0,0,0,0,0,0,0
8196,user semua bkn nusantaransemuanya importnhindubudhaislam semua importnyg asli nusantara animisme,0,0,0,0,0,0,0,0,0,0,0,0
8197,user liat memek kamu jadi horny say,0,1,0,0,0,0,0,0,0,0,0,0
8198,allah swt halal harta rampas malah janji banyak rampas muslim buang islam teriak no korupsi,1,1,0,1,1,0,0,0,0,0,1,0
8199,user user user user user user bambang muka kontol loe hina ulama gue hajar dasar antek komunis,1,1,1,0,0,1,1,1,0,1,0,0
8200,user jangan pukul rata kalo fwb cuma buat muasin nafsu lol bedain mana jablay mana fw,0,0,0,0,0,0,0,0,0,0,0,0
8201,user jaman dalam budaya jawa yg kental hindu buddha yg penting hidup tentrem jaman sekarang revolusi industri yg penting hidup tentrem jadi pandang ada arti bila naik mercedez jadi life goal ideal a,0,0,0,0,0,0,0,0,0,0,0,0
8202,user wajahx aja liat oonmunafik sok pintarsok suciiblis,1,1,1,0,0,0,1,0,0,1,0,0
8203,user user hati sama bani onta ntar dinyinyirin bilang ahok si kafir citra wkwkwkwkw hati bani onta cari taktik buat nyinyir xfxfxxxfxfxxxfxfxxxfxfxx,1,1,0,1,0,0,0,0,1,0,1,0
8204,user user user bangun infrastruktur utk topang tumbuh ekonomi kuat tumbuh atas,0,0,0,0,0,0,0,0,0,0,0,0
8205,awal ngegym rasa mau mampus badan sakit kayak abis digebukin breathe again roll onnya young living mempan so i texted my pt mba aku ngga kuat badan aku sakit semua besok ngga usah latih yaanniya aku serenta xfxfxx,0,1,0,0,0,0,0,0,0,0,0,0
8206,user telusur cepat temu hatta ali setya novanto kasus luar biasa pecat hakim cepi jelas main mata,1,0,1,0,0,0,0,0,1,1,0,0
8207,user kapir asli bisa cuma menang busa mulut alam nyata cuma jadi pecundangoh puja wowo,1,1,1,0,1,0,0,0,0,1,0,0
8208,user lanjut langsung aja kangen lama gak liat yg crot crotan,0,1,0,0,0,0,0,0,0,0,0,0
8209,brm amat penting segi sistem pulang ekonomi tan sri dato seri dr sulaiman mahbob pengerusi telekom malaysia manifestobn bersamabn hebatkannegaraku,0,0,0,0,0,0,0,0,0,0,0,0
8210,indonesia mundur jauh krn jokowi n kroni tdk mampu kelolah issue url,1,0,0,1,0,0,0,0,1,0,1,0
8211,user njing najis bgt mino jele,1,1,1,0,0,0,0,0,1,1,0,0
8212,user memang program cina kan udah numpuk tuh rakyat nah bagi warga kirim bagai negara untuk jadi warga negara t baru tsb yg paling besar asia tenggara utama indonesia,0,0,0,0,0,0,0,0,0,0,0,0
8213,dongkrak bonus dr dealer ga enak ya kek ngerakitnnnnnpengen beli dongkrak buaya,0,0,0,0,0,0,0,0,0,0,0,0
8214,user user user user user user user user user gak hidup cebong klo gak produksi makan hoaks,1,1,0,1,0,0,0,0,1,0,1,0
8215,gin nih klo pas sekolah terlalu agung jurus science pas kasi tau konsep ekonomi jeplak enak udel,0,0,0,0,0,0,0,0,0,0,0,0
8216,tanya gw lanjut romo rochadi jatuh hati ngga kenal status kenapa butuh status liber bisa meni katolik nikah katolik tak cerai sifat monogami,0,0,0,0,0,0,0,0,0,0,0,0
8217,user user segala gak bakal tuntasnselama mental jabat malingwakil rakyat hianataparat keparatsemua birokrasi segala departemen doyan maksiatnbahkan banyak yg doyan nusuk pantatnfacupfinal,1,1,0,1,0,0,0,0,1,0,1,0
8218,user moga gubernur amanah bawa rahmat ummat,0,0,0,0,0,0,0,0,0,0,0,0
8219,user user skrg saat etnis asli singapura kuasa melayu cina cuma datang jajah rebut,1,0,0,1,0,1,0,0,0,0,1,0
8220,user dasar maho lu,1,1,1,0,0,0,0,1,0,1,0,0
8221,user user betul user yg bilang kaum nabi luth sama dgn nusantara arti kata jg tuduh org nusantara nu gay lesbi udah males ngikutin bro gk respect lg nyata gk beda dgn golong radikal,0,0,0,0,0,0,0,0,0,0,0,0
8222,gw jujur kepo w ada darah india sama cina kayak,0,0,0,0,0,0,0,0,0,0,0,0
8223,oprohingya orang kristen mmbunuh di afghanistan orang yahudi mmbunuh di palestina tpmuslim yg teroris,1,0,0,1,1,0,0,0,0,0,1,0
8224,user pantesan arab saudi pimpin sama bani saudternyata bobotbibit sama bebetnya lebih utama to dibandingnbaru ngeh akutq om user atas cerah,0,0,0,0,0,0,0,0,0,0,0,0
8225,aja lo ngurusin urus gua hina banget lo jadi orang,1,1,1,0,0,0,0,0,1,1,0,0
8226,user asw gak gw kasih hadiah pulsa lg kl menang lw,0,1,0,0,0,0,0,0,0,0,0,0
8227,user pak user sbgai pribadi boleh tak peduli tipu islam sbgai menteri tipu hrs buka,1,0,0,1,1,0,0,0,0,0,1,0
8228,user babyyy huhh gaada bukti kai hyung besarr titit nya aja kecil huhh,0,1,0,0,0,0,0,0,0,0,0,0
8229,wong edan yo isongerti id card barang leh ngasi saut hahaha,0,1,0,0,0,0,0,0,0,0,0,0
8230,faktafreeport ganti rezim perintah susilo bambang yudhoyono joko widodo buat nasib freeport grasberg jadi tanda tanya ayoindonesia indonesiakuasaifreeport freeport,0,0,0,0,0,0,0,0,0,0,0,0
8231,user user punya temen maho heran,1,1,1,0,0,0,0,1,0,1,0,0
8232,waktu remaja lomba utk tampak asing jadi anak punk telah ajar cukup jalan sunnah otomatis asing,0,0,0,0,0,0,0,0,0,0,0,0
8233,user and benci pks anda agen yahudi komunis,0,0,0,0,0,0,0,0,0,0,0,0
8234,rt user user dulu ngaku ga punya twitter dulu ngaku ga gusur sekarang semua gusur rakyat derita,1,0,1,0,0,0,0,0,1,1,0,0
8235,user user msnakdnskdnskdndjfn muito bom,0,0,0,0,0,0,0,0,0,0,0,0
8236,imf tahan kira tumbuh ekonomi global,0,0,0,0,0,0,0,0,0,0,0,0
8237,panas tak terima sebut korban jonru ginting netizen protes korban jokowi,1,0,1,0,0,0,0,0,1,1,0,0
8238,perempuan bangsa siap menang sudirman saidida fauziyah sawerandirmanida saweranjateng,0,0,0,0,0,0,0,0,0,0,0,0
8239,user jadi tuyul kaliii ga ah malah aku yg usir guanlinxfxfxx,0,0,0,0,0,0,0,0,0,0,0,0
8240,bagai rumah bawah ranah indah orang diam culun dengan bakar besar keren bijak semangat,0,0,0,0,0,0,0,0,0,0,0,0
8241,user film masuk gak yah film korea judul wish hope nyeritain anak kecil perkosa sampe ada bagi anus apa yah operasi ngalamin maaf cacat permanen gitu pokok nyeritain sama ayah ju,0,0,0,0,0,0,0,0,0,0,0,0
8242,user mampus dah bangkrut bandar,1,1,1,0,0,0,0,0,1,1,0,0
8243,negara tunduk fpi lengser semua jabat libat,1,0,0,1,1,0,0,0,0,0,1,0
8244,mudah gw ketemu sama si babi iwan bopeng tps nya anjing ahok,1,1,1,0,0,0,0,0,1,1,0,0
8245,tolak mundur presiden zimbabwe pecat partai sendiri indonesiahebat,0,0,0,0,0,0,0,0,0,0,0,0
8246,user ah tae w kira pak aria beneran,0,1,0,0,0,0,0,0,0,0,0,0
8247,user jangan sepele suara rakyat gak suara rakyat gamungkin pak presiden jadi presiden,0,0,0,0,0,0,0,0,0,0,0,0
8248,itik telor ayam rami ahok bangun benda mati bukan manusia pas jadi lu selfie dasar anus,1,1,1,0,0,0,0,0,1,1,0,0
8249,user user user user user user user user user user user user user user user user user user user user user user user,1,1,1,0,0,0,0,0,1,1,0,0
8250,user kl gitu gua onta arab salken ye,0,0,0,0,0,0,0,0,0,0,0,0
8251,user mungkin ranjem nama ampas tahu gembus nama ampas tahu fermentasi tempeoncom,0,0,0,0,0,0,0,0,0,0,0,0
8252,user jawab cerdas cebong mana punya otak takar junjung nyanya nama generasi lahir lahir got,1,1,0,1,0,0,0,0,1,0,1,0
8253,sahabat warga jateng terus tolak ujar benci ikut semangat sama mas user amp user dg mas user amp mbak user kompak paslon gubernur jateng raya ultah sudirman said,0,0,0,0,0,0,0,0,0,0,0,0
8254,user bodo katotoloyo model sia zonk,0,1,0,0,0,0,0,0,0,0,0,0
8255,gubernur jawa barat resmi tiga monumen kawasan ciletuh palabuhanratu,0,0,0,0,0,0,0,0,0,0,0,0
8256,kom calon bpk ilham depan mungkin presiden ada dunia,0,0,0,0,0,0,0,0,0,0,0,0
8257,ngomong sylvi liat oke begitu debat ahok sylvi langsung kuat goblok,1,1,1,0,0,0,0,0,1,1,0,0
